STATE,CITY,STANDARD_TZ,DAYLIGHT_TZ,UTC_STANDARD,UTC_DAYLIGHT,START_DAYLIGHT,END_DAYLIGHT
MI,Alpha,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,Alto,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Amasa,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,Anchorville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Ann Arbor",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Applegate,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Arcadia,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Argyle,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Armada,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Arnold,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Ash Township",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Ashley,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Athens,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Atlanta,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Atlantic Mine",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Atlas,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Attica,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Au Gres",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Au Sable",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Au Train",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Auburn,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Auburn Hills",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Augusta,EST,EDT,"UTC - 5h","UTC - 4h",August-12-2017,August-5-2017
MI,"Augusta Township",EST,EDT,"UTC - 5h","UTC - 4h",August-12-2017,August-5-2017
MI,Avoca,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Azalia,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bad Axe",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bailey,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Baldwin,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bancroft,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bangor,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bannister,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Baraga,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Barbeau,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bark River",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Baroda,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Barryton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Barton City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Barton Hills",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bath,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Battle Creek",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bay City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bay Crest",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bay Harbor",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bay Port",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bay Shore",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bay View",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bear Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Beaver Island",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Beaverton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bedford,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Beechwood,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,Belding,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bellaire,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Belleville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bellevue,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Belmont,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bentley,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Benton Harbor",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Benzonia,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bergland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Berkley,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Berlin,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Berlin Township",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Berrien Center",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Berrien Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Berville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bessemer,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,Beulah,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Beverly Hills",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Big Bay",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Big Rapids",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bingham Farms",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Birch Run",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Birmingham,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bitely,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Blackman,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Black River",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Blanchard,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Blaney Park",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Blissfield,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bloomfield,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bloomfield Hills",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bloomfield Village",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bloomingdale,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bois Blanc Island",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Boon,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Borculo,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Boyne City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Boyne Falls",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bradley,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brampton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Branch,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brandon,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brant,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Breckenridge,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Breedsville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brethren,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bridgeport,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bridgewater,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bridgman,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brighton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brimley,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Britton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brockway,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Brockway Township",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brohman,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bronson,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brooklyn,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Brown City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brownstown,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Bruce,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bruce Crossing",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Bruce Township",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brunswick,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Brutus,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Buchanan,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Buckley,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Burlington,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Burnips,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Burr Oak",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Burt,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Burt Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Burtchville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Burton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Byron,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Byron Center",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cadillac,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cadmus,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Caledonia,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Calumet,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Camden,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Canadian Lakes",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cannonsburg,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Canton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Capac,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Carland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Carleton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Carney,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,Caro,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Carp Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Carrollton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Carson City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Carsonville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cascade,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Casco,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Caseville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Casnovia,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Caspian,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,"Cass City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cassopolis,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cedar,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Cedar Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Cedar River",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Cedar Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cedarville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Cement City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Centennial Heights",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Center Line",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Central Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Centreville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Ceresco,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Champion,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Channing,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,Charlevoix,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Charlotte,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Chase,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Chassell,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Chatham,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cheboygan,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Chelsea,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Chesaning,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Chesterfield,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,China,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Chippewa,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Chippewa Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Christmas,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clare,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clarklake,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clarkston,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clarksville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clawson,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clay,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clayton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clifford,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Climax,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clinton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Clinton Township",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clio,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cloverdale,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Clyde,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cohoctah,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Coldwater,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Coleman,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Coloma,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Colon,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Columbiaville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Columbus,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Comins,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Commerce,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Comstock,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Comstock Park",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Concord,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cone,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Conklin,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Constantine,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Conway,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cooks,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Coopersville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Copemish,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Copper City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Copper Harbor",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Coppersville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Coral,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cornell,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Corunna,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cottrellville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Covert,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Covington,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Crooked Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Cross Village",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Croswell,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Croton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Crystal,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Crystal Falls",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,Curran,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Curtis,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Custer,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Cutlerville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dafter,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Daggett,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,Dansville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Davisburg,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Davison,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"De Tour Village",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dearborn,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Dearborn Heights",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Decatur,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Decker,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Deckerville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Deerfield,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Deerton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Deford,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Delhi,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Delray,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Delton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Detroit,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Detroit Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dewitt,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dexter,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Dexter Township",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dimondale,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dixboro,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dodgeville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Dollar Bay",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dorr,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Douglas,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dover,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dowagiac,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dowling,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Drayton Plains",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Drummond Island",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dryden,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Duck Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Duncan,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dundee,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Durand,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Dutton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Eagle,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Eagle Harbor",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Eagle River",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"East China",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"East Detroit",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"East Grand Rapids",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"East Jordan",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"East Kingsford",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
MI,"East Lansing",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"East Leroy",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"East Tawas",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Eastlake,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Eastmanville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Eastpointe,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Eastport,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Eaton Rapids",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Eau Claire",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Eben Junction",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Eckerman,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Ecorse,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Edenville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Edmore,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Edwardsburg,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Elberta,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Elk Rapids",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Elkton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,Ellsworth,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
MI,"Elm Hall",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
